"REF_DATE","GEO","DGUID","Gender","Age group","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023","Quebec Region","2016A00012","Total, all genders","0 to 19 years","Total, by intensive care unit admittance","Number","223","units","0","v1478294771","3.1.2.5","204646","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","0 to 19 years","Yes, intensive care unit","Number","223","units","0","v1478294772","3.1.2.6","317","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","0 to 19 years","No, intensive care unit","Number","223","units","0","v1478294773","3.1.2.7","2475","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","0 to 19 years","Not stated, intensive care unit","Number","223","units","0","v1478294774","3.1.2.8","201854","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","0 to 19 years","Total, by death status","Number","223","units","0","v1478294775","3.1.2.9","204646","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","0 to 19 years","Yes, deceased","Number","223","units","0","v1478294776","3.1.2.10","0","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","0 to 19 years","No, not deceased","Number","223","units","0","v1478294777","3.1.2.11","0","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","0 to 19 years","Not stated, deceased","Number","223","units","0","v1478294778","3.1.2.12","204646","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","20 to 29 years","Total, by hospitalization status","Number","223","units","0","v1478294779","3.1.3.1","182138","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","20 to 29 years","Yes, hospitalized","Number","223","units","0","v1478294780","3.1.3.2","2826","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","20 to 29 years","No, hospitalized","Number","223","units","0","v1478294781","3.1.3.3","0","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","20 to 29 years","Not stated, hospitalized","Number","223","units","0","v1478294782","3.1.3.4","179312","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","20 to 29 years","Total, by intensive care unit admittance","Number","223","units","0","v1478294783","3.1.3.5","182138","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","20 to 29 years","Yes, intensive care unit","Number","223","units","0","v1478294784","3.1.3.6","249","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","20 to 29 years","No, intensive care unit","Number","223","units","0","v1478294785","3.1.3.7","2577","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","20 to 29 years","Not stated, intensive care unit","Number","223","units","0","v1478294786","3.1.3.8","179312","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","20 to 29 years","Total, by death status","Number","223","units","0","v1478294787","3.1.3.9","182138","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","20 to 29 years","Yes, deceased","Number","223","units","0","v1478294788","3.1.3.10","0","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","20 to 29 years","No, not deceased","Number","223","units","0","v1478294789","3.1.3.11","0","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","20 to 29 years","Not stated, deceased","Number","223","units","0","v1478294790","3.1.3.12","182138","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","30 to 39 years","Total, by hospitalization status","Number","223","units","0","v1478294791","3.1.4.1","182939","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","30 to 39 years","Yes, hospitalized","Number","223","units","0","v1478294792","3.1.4.2","3914","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","30 to 39 years","No, hospitalized","Number","223","units","0","v1478294793","3.1.4.3","0","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","30 to 39 years","Not stated, hospitalized","Number","223","units","0","v1478294794","3.1.4.4","179025","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","30 to 39 years","Total, by intensive care unit admittance","Number","223","units","0","v1478294795","3.1.4.5","182939","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","30 to 39 years","Yes, intensive care unit","Number","223","units","0","v1478294796","3.1.4.6","454","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","30 to 39 years","No, intensive care unit","Number","223","units","0","v1478294797","3.1.4.7","3460","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","30 to 39 years","Not stated, intensive care unit","Number","223","units","0","v1478294798","3.1.4.8","179025","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","30 to 39 years","Total, by death status","Number","223","units","0","v1478294799","3.1.4.9","182939","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","30 to 39 years","Yes, deceased","Number","223","units","0","v1478294800","3.1.4.10","0","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","30 to 39 years","No, not deceased","Number","223","units","0","v1478294801","3.1.4.11","0","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","30 to 39 years","Not stated, deceased","Number","223","units","0","v1478294802","3.1.4.12","182939","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","40 to 49 years","Total, by hospitalization status","Number","223","units","0","v1478294803","3.1.5.1","178642","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","40 to 49 years","Yes, hospitalized","Number","223","units","0","v1478294804","3.1.5.2","3652","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","40 to 49 years","No, hospitalized","Number","223","units","0","v1478294805","3.1.5.3","0","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","40 to 49 years","Not stated, hospitalized","Number","223","units","0","v1478294806","3.1.5.4","174990","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","40 to 49 years","Total, by intensive care unit admittance","Number","223","units","0","v1478294807","3.1.5.5","178642","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","40 to 49 years","Yes, intensive care unit","Number","223","units","0","v1478294808","3.1.5.6","762","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","40 to 49 years","No, intensive care unit","Number","223","units","0","v1478294809","3.1.5.7","2890","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","40 to 49 years","Not stated, intensive care unit","Number","223","units","0","v1478294810","3.1.5.8","174990","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","40 to 49 years","Total, by death status","Number","223","units","0","v1478294811","3.1.5.9","178642","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","40 to 49 years","Yes, deceased","Number","223","units","0","v1478294812","3.1.5.10","0","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","40 to 49 years","No, not deceased","Number","223","units","0","v1478294813","3.1.5.11","0","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","40 to 49 years","Not stated, deceased","Number","223","units","0","v1478294814","3.1.5.12","178642","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","50 to 59 years","Total, by hospitalization status","Number","223","units","0","v1478294815","3.1.6.1","149933","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","50 to 59 years","Yes, hospitalized","Number","223","units","0","v1478294816","3.1.6.2","6393","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","50 to 59 years","No, hospitalized","Number","223","units","0","v1478294817","3.1.6.3","0","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","50 to 59 years","Not stated, hospitalized","Number","223","units","0","v1478294818","3.1.6.4","143540","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","50 to 59 years","Total, by intensive care unit admittance","Number","223","units","0","v1478294819","3.1.6.5","149933","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","50 to 59 years","Yes, intensive care unit","Number","223","units","0","v1478294820","3.1.6.6","1509","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","50 to 59 years","No, intensive care unit","Number","223","units","0","v1478294821","3.1.6.7","4884","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","50 to 59 years","Not stated, intensive care unit","Number","223","units","0","v1478294822","3.1.6.8","143540","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","50 to 59 years","Total, by death status","Number","223","units","0","v1478294823","3.1.6.9","149933","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","50 to 59 years","Yes, deceased","Number","223","units","0","v1478294824","3.1.6.10","0","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","50 to 59 years","No, not deceased","Number","223","units","0","v1478294825","3.1.6.11","0","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","50 to 59 years","Not stated, deceased","Number","223","units","0","v1478294826","3.1.6.12","149933","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","60 to 69 years","Total, by hospitalization status","Number","223","units","0","v1478294827","3.1.7.1","96951","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","60 to 69 years","Yes, hospitalized","Number","223","units","0","v1478294828","3.1.7.2","11564","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","60 to 69 years","No, hospitalized","Number","223","units","0","v1478294829","3.1.7.3","0","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","60 to 69 years","Not stated, hospitalized","Number","223","units","0","v1478294830","3.1.7.4","85387","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","60 to 69 years","Total, by intensive care unit admittance","Number","223","units","0","v1478294831","3.1.7.5","96951","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","60 to 69 years","Yes, intensive care unit","Number","223","units","0","v1478294832","3.1.7.6","2390","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","60 to 69 years","No, intensive care unit","Number","223","units","0","v1478294833","3.1.7.7","9174","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","60 to 69 years","Not stated, intensive care unit","Number","223","units","0","v1478294834","3.1.7.8","85387","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","60 to 69 years","Total, by death status","Number","223","units","0","v1478294835","3.1.7.9","96951","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","60 to 69 years","Yes, deceased","Number","223","units","0","v1478294836","3.1.7.10","0","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","60 to 69 years","No, not deceased","Number","223","units","0","v1478294837","3.1.7.11","0","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","60 to 69 years","Not stated, deceased","Number","223","units","0","v1478294838","3.1.7.12","96951","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","70 to 79 years","Total, by hospitalization status","Number","223","units","0","v1478294839","3.1.8.1","75765","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","70 to 79 years","Yes, hospitalized","Number","223","units","0","v1478294840","3.1.8.2","19065","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","70 to 79 years","No, hospitalized","Number","223","units","0","v1478294841","3.1.8.3","0","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","70 to 79 years","Not stated, hospitalized","Number","223","units","0","v1478294842","3.1.8.4","56700","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","70 to 79 years","Total, by intensive care unit admittance","Number","223","units","0","v1478294843","3.1.8.5","75765","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","70 to 79 years","Yes, intensive care unit","Number","223","units","0","v1478294844","3.1.8.6","2752","","","","0"
"2023","Quebec Region","2016A00012","Total, all genders","70 to 79 years","No, intensive care unit","Number","223","units","0","v1478294845","3.1.8.7","16313","","","","0"
